epoch,step,train_loss,train_foreign_loss,train_home_loss,train_acc,val_loss,val_foreign_loss,val_home_loss,val_acc,sav_version
0,459,1.0962954744014866,0.028177457790586422,0.028103324006390727,0.692589528867103,1.1014726186792057,0.026327646570280194,0.02640762032630543,0.6991731770833333,1
1,918,0.9521123434463618,0.022600804875586546,0.022772298379109317,0.7181176811002177,1.0298058713475864,0.02180198432567219,0.0218418938263009,0.7078906249999998,2
2,1377,0.9078980041485206,0.01843700185418129,0.018724539755460096,0.7245494621459697,0.9927463953693708,0.018100468209013343,0.01841016618224482,0.7138444010416668,3
3,1836,0.8821976574417812,0.015655427980429466,0.015992347820619354,0.7281307870370368,0.9689461216330528,0.015762718743644655,0.016019164235331118,0.71642578125,4
4,2295,0.8621471039869687,0.013744502078766136,0.014075180548111337,0.7316588371459695,0.9506526564558347,0.014128424925729632,0.014301146070162455,0.719521484375,5
5,2754,0.8476885394852666,0.012351995281274543,0.012654294263904261,0.7339011437908496,0.9381804168224335,0.012785643222741783,0.01300433138385415,0.7202799479166667,6
6,3213,0.8357172833029222,0.011233253704793833,0.011546478318638921,0.736277743736383,0.9257143437862396,0.011804526361326376,0.011958021903410554,0.7222558593750001,7
7,3672,0.8248960661472579,0.01035816955718989,0.010652552673305041,0.7380356413398699,0.9169011736909548,0.010997543771130344,0.011139399255625904,0.7240104166666667,8
8,4131,0.8165550639686502,0.009679492851130842,0.009938818907815646,0.7394289556100211,0.9095013091961542,0.010281463502906263,0.010461760219186544,0.7246354166666668,9
9,4590,0.8105754549726681,0.009127378011272494,0.009371943031244938,0.7406352124183007,0.904417651395003,0.00983437146836271,0.009911460064662,0.7256705729166667,10
10,5049,0.8030085733773142,0.00860578729720352,0.00885456718589648,0.7414622480936826,0.8973937059442202,0.009243896774326762,0.009435114877608916,0.7264908854166667,11
11,5508,0.7966072321717256,0.008192710618007611,0.008434941811580414,0.7427357366557737,0.8924426808953285,0.008842607028782368,0.009028617253837487,0.727763671875,12
12,5967,0.7912644323180703,0.007830971594258721,0.008063473598727213,0.7440924564270155,0.8883406048019727,0.008464118388170997,0.00865732878446579,0.7280891927083334,13
13,6426,0.7881836423686907,0.007518257365474773,0.007733733758476435,0.7445731209150326,0.8839794173836708,0.008203578608420989,0.008359024514599392,0.7289811197916666,14
14,6885,0.7829709254318852,0.007244601987773037,0.007460819957027119,0.7456229575163396,0.8798978502551714,0.007893694855738431,0.008067332169351479,0.7298632812500001,15
15,7344,0.7790465817212539,0.0070005970487618625,0.007193978689205153,0.7467801947167757,0.8759240433573723,0.0076463934577380615,0.007818057434633374,0.730712890625,16
16,7803,0.7756620661105985,0.006765229579807951,0.006964968690904332,0.7465221609477126,0.8739406367142996,0.007482339472820361,0.007602573935097705,0.7310416666666666,17
17,8262,0.7712719541749143,0.006569835100696302,0.006749374014863131,0.7478700299564269,0.8714565634727478,0.007283500279299915,0.0073887941931995256,0.7317740885416666,18
18,8721,0.7686648785678389,0.0063848492997842544,0.006567150465981763,0.7488349332788669,0.8688091610868772,0.007047618448268622,0.007203686671952407,0.7318587239583333,19
19,9180,0.7658861015876653,0.0062391929620621255,0.006394920200068902,0.7494965277777781,0.8673832987745603,0.006908960950871308,0.0070364163257181644,0.7319726562500001,20
20,9639,0.7631756288033945,0.006072316744845677,0.00622875928627185,0.7496842660675382,0.8650854080915451,0.006807114560312281,0.006879507272969931,0.7335449218750001,21
21,10098,0.7600791878949583,0.005931047298630988,0.006093481204559731,0.7505203227124182,0.863178625702858,0.006599019650214662,0.006727344763930887,0.7331966145833334,22
22,10557,0.7589089497761529,0.005803955950183806,0.005951506132361417,0.7505104507080614,0.8611811349789301,0.006552965787705034,0.006591177370864898,0.7333496093749998,23
23,11016,0.7562208944416254,0.005700129606763068,0.005825039343238851,0.7510457516339871,0.8596837992469469,0.006401901657227427,0.006500617853210618,0.733642578125,24
24,11475,0.7548180896472307,0.005582098489980292,0.005721461583813551,0.7517960239651413,0.8575568596522013,0.006282628300444533,0.00635017961030826,0.7339420572916667,25
25,11934,0.7522957824284214,0.005477655927543092,0.005610224703623059,0.7522307325708066,0.856168436507384,0.006159489004251857,0.006268900314656396,0.7347460937500001,26
26,12393,0.7501034375629134,0.005384465214879554,0.005504348374140288,0.7525323393246194,0.8556207964817683,0.006135418079793453,0.006158250791486353,0.7344401041666667,27
27,12852,0.7484116730866609,0.0052987999984820035,0.005415288627975517,0.7529879833878003,0.8539138808846474,0.0060180952423252165,0.006058439107922216,0.7347167968749999,28
28,13311,0.7463966206787458,0.005213009035275652,0.0053125875717950155,0.7535009872004362,0.8523034254709879,0.005892532159729551,0.0059625428984873,0.7355761718749999,29
29,13770,0.745524594596788,0.005141262555482731,0.005238305999489586,0.753242442810457,0.8516615803043047,0.005908906226977706,0.005898216409453501,0.7344596354166666,30
30,14229,0.7437254225506502,0.005048914303219916,0.005153825919474587,0.7542085375816983,0.8502941131591797,0.0057656556988755865,0.005801131890621036,0.7361458333333332,31
31,14688,0.7420422346503647,0.004999792417369312,0.00508425222234983,0.7547719226579525,0.8493061661720276,0.005706471061178793,0.005730641908788432,0.7356380208333332,32
32,15147,0.7401207250447575,0.00491756700437865,0.005017111102253004,0.7550958265250542,0.848080704609553,0.005627471429761499,0.005647024721838534,0.7356608072916666,33
33,15606,0.7397088337048466,0.0048672385312909005,0.00495459930261106,0.754691414760349,0.8468047206600507,0.005529894124871741,0.0055839747268085676,0.7359016927083332,34
34,16065,0.7376723227158092,0.004792582425278711,0.004883677903096109,0.7552975217864928,0.8456317881743113,0.005452911097866793,0.005508655682206154,0.7363444010416668,35
35,16524,0.7364355510096664,0.004740277950475418,0.004826481235954172,0.7553867102396514,0.8450188885132471,0.005388065745743613,0.005453215349310388,0.7370279947916667,36
36,16983,0.7355217640176578,0.004692413753369307,0.004762750435498805,0.7558438861655775,0.8448062613606453,0.005343831900972873,0.005400544090662152,0.7362695312499999,37
37,17442,0.734169317876072,0.004629019117246591,0.004698009606073398,0.7560772399237471,0.8440642580389977,0.005268318287562579,0.005334095156285912,0.7365885416666665,38
38,17901,0.7331987240215792,0.004583455471033819,0.00465833700580567,0.756439610566449,0.8427417576313019,0.005213061658044656,0.005282506443715344,0.7370572916666666,39
39,18360,0.7310940181767499,0.004548346228118426,0.004603295935995569,0.7570331222766876,0.8426588177680969,0.005217600846663117,0.005235649063251913,0.7374641927083334,40
40,18819,0.7301040364506458,0.004493838229900416,0.004559029871699338,0.75717030909586,0.8409831846753756,0.005185645422898233,0.005186137782099347,0.7368196614583334,41
41,19278,0.7288443331884663,0.004440879707949029,0.004510632251979771,0.7572914964596948,0.8415120045344034,0.005060890941725423,0.005128038872499019,0.7375911458333334,41
