epoch,step,train_loss,train_foreign_loss,train_home_loss,train_acc,val_loss,val_foreign_loss,val_home_loss,val_acc,sav_version
0,459,1.0875457349945516,0.021615558352589218,0.021664787081835186,0.6874308959694985,1.1085848386089008,0.01836882601492107,0.01875761562647919,0.6945312500000002,1
1,918,0.9670789917050364,0.01482251031052378,0.015170710080167307,0.7064057393790851,1.0501919264594715,0.014943170632856587,0.01531748667669793,0.7011881510416668,2
2,1377,0.9321287688606446,0.012433337281034013,0.012788363781094162,0.7117796840958611,1.0233712171514828,0.013060528396939238,0.01342698314692825,0.7045084635416666,3
3,1836,0.9120031065411038,0.011024011491771487,0.011297911502956564,0.7153416053921575,1.0057287414868672,0.011690100693764785,0.012198048760183156,0.706416015625,4
4,2295,0.8970245474823679,0.010075428437904205,0.010290039705278956,0.7176215277777777,0.9940571511785189,0.010912239512739083,0.01111620400721828,0.7083072916666665,5
5,2754,0.8873436218513123,0.009278177827483039,0.009458655420455408,0.719585375816994,0.9851430108149847,0.010243911722985407,0.01042141365663459,0.7104947916666667,6
6,3213,0.8776215891432918,0.008679015399616269,0.008846520947410131,0.7217679398148144,0.977367122968038,0.009625164947162071,0.009809328514772156,0.7116276041666666,7
7,3672,0.8699278991206799,0.008214634420118884,0.008345465557264217,0.7230050040849678,0.9709382156531016,0.009117814789836606,0.009308442007750273,0.7123502604166667,8
8,4131,0.8641948153250617,0.007827613399260573,0.007917524748613698,0.7242020697167756,0.9670090600848198,0.008799932159793874,0.008894525351934135,0.7135091145833333,9
9,4590,0.8572304330620111,0.00749106866496256,0.007570762749282493,0.7256512118736387,0.962412086625894,0.008390403469093144,0.008501895664570233,0.7145540364583334,10
10,5049,0.8535200630138123,0.007196464654959105,0.007281041176571695,0.7261368123638345,0.9591195384661356,0.008118870415880034,0.008173136971890926,0.71435546875,11
11,5508,0.8483302037440613,0.0069425338219794444,0.006996324997038169,0.727435491557734,0.9547352815667788,0.007916518098985156,0.007964274554979056,0.7140332031250001,12
12,5967,0.8441981874519963,0.006720673095045331,0.006770632439749498,0.7283292483660133,0.9515382722020149,0.007644019555300474,0.007694039920655389,0.715068359375,13
13,6426,0.8411942343826128,0.006520749405553982,0.006557999738778164,0.728705405773421,0.9494930704434713,0.007440984055089454,0.007446060597430915,0.7154231770833333,14
14,6885,0.8377348217049975,0.006346364244859268,0.0063742150406481,0.7297787309368198,0.9450063357750574,0.007177189826810111,0.007244790904223919,0.7153157552083335,15
15,7344,0.8346472687710864,0.0061847417501728645,0.006196074018331979,0.7298354098583879,0.9437719012300173,0.007154396929157277,0.007085542621401449,0.7163476562500001,16
16,7803,0.8308608370928463,0.006063176331177257,0.006046928259420304,0.731415781590414,0.9402294605970383,0.006904018538383146,0.006911507807672024,0.7163574218750001,17
17,8262,0.8285837924038922,0.005911621272214942,0.005907524915813815,0.7314293981481489,0.9385335023204485,0.006742412728878359,0.006804623039594541,0.7156608072916667,18
18,8721,0.8267109565485536,0.005794812144999735,0.005785617524908129,0.7319670819716781,0.9387023175756136,0.006702587260709454,0.006630665952494989,0.7168684895833334,18
19,9180,0.8246231850455789,0.0056732989176052715,0.005661205470781116,0.732436002178649,0.9355803355574608,0.006529488445570071,0.0065345812278489275,0.7161979166666668,19
20,9639,0.8226795496504291,0.005573109317822524,0.005563800325637485,0.7326269744008711,0.9333376809954643,0.006414719682652503,0.006406028987839818,0.7172298177083333,20
21,10098,0.819025012272895,0.0054780860342215215,0.00546139747935118,0.7334967320261438,0.9325807938973109,0.0063260437455028296,0.006314128132847448,0.71791015625,21
22,10557,0.8175325132662954,0.00539269939182663,0.005361921385271487,0.7338427627995642,0.9312738825877508,0.006305685984746863,0.006227036763448268,0.7173209635416665,22
23,11016,0.8154932978625911,0.005316441998388903,0.005290085185027006,0.7342107502723313,0.9310754835605621,0.006178779081286241,0.006137367609577875,0.7184114583333333,23
24,11475,0.8135442981792691,0.005225763170247439,0.005204986095071359,0.7344721881808274,0.9302297805746397,0.006038250576239079,0.006044663508267452,0.7186360677083333,24
