epoch,step,train_loss,train_foreign_loss,train_home_loss,train_acc,val_loss,val_foreign_loss,val_home_loss,val_acc,sav_version
0,459,1.0936282900423786,0.028183492415935645,0.028137458727770123,0.6929016884531589,1.0991142317652702,0.02634807551900546,0.026396736114596326,0.6998860677083334,1
1,918,0.9517787450798716,0.022607543653847085,0.022739044591492296,0.7180870438453163,1.027745711306731,0.021592349822943408,0.021817454990620416,0.7084733072916668,2
2,1377,0.9069395976908067,0.01842049584563716,0.018731002371214445,0.7248163466775603,0.9915869683027267,0.018099320664380986,0.018398122551540535,0.7143912760416665,3
3,1836,0.8804630998173051,0.015633957669512248,0.0159560112700613,0.7284667755991285,0.9678650895754496,0.015839148157586653,0.016061243678753574,0.7171223958333331,4
4,2295,0.8617634816107407,0.013717855736694434,0.014066448802440904,0.7318824891067541,0.9509923954804739,0.014054416019159058,0.014299534765693048,0.7189908854166666,5
5,2754,0.8470924268101295,0.012310946104573268,0.012635394062416745,0.7341149237472766,0.9380156074961027,0.01279631284220765,0.012990401592105627,0.7203548177083334,6
6,3213,0.8354533335482113,0.011216957818043128,0.011522170263778799,0.7358673747276683,0.9280129497249922,0.011778269972031316,0.011964029477288326,0.7217578124999999,7
7,3672,0.8259159531728375,0.010377468407348869,0.010658716444080302,0.7379084967320264,0.9170495669047037,0.010917362989857793,0.011131011376467844,0.7234960937500001,8
8,4131,0.8165725802024725,0.009647836253322937,0.009943551365651336,0.7392133033769058,0.9097195168336233,0.010222606244497001,0.010475114414778849,0.7246256510416668,9
9,4590,0.8090458321415521,0.009074554638632762,0.00933318971991052,0.7404093477668857,0.9029383311669031,0.00967186646691213,0.00989109871443361,0.726005859375,10
10,5049,0.8026343816505798,0.008610216587221895,0.00885724301159804,0.7420128676470588,0.8968785131971041,0.009368363302201033,0.009442147294369837,0.72697265625,11
11,5508,0.7973613653307646,0.00818058546056285,0.008432151707120581,0.7431166598583875,0.8930090939005216,0.008811997792993983,0.009031395233857134,0.7271614583333332,12
12,5967,0.7908098361980421,0.007816304206190741,0.008066725379468828,0.7445179738562095,0.8885220289230347,0.008574497556158652,0.008674891316331923,0.7282096354166668,13
13,6426,0.786926656636797,0.0075051511439022025,0.007717066838087469,0.7451147194989106,0.8827035973469416,0.008244896967274448,0.008362965367268771,0.729248046875,14
14,6885,0.7825675454144904,0.007237947386667165,0.007443970512631217,0.7461131535947714,0.8807248969872793,0.007897154757908234,0.008069861660866687,0.7292610677083334,15
15,7344,0.77833033491064,0.007005286535901507,0.007188265283910603,0.7466576456971671,0.8781646812955538,0.0077649158192798495,0.007833695407801619,0.7301432291666665,16
16,7803,0.7746683761704721,0.00677049476531596,0.006957178555980876,0.747555487472767,0.874532071252664,0.007497789183010657,0.007592401428458591,0.7311588541666666,17
17,8262,0.7719997641567571,0.006587263514249218,0.006759412026678036,0.7477622889433556,0.8719086224834124,0.007296442694496363,0.007393177637519936,0.7316601562499998,18
18,8721,0.7691141515645586,0.0063921353142619266,0.006559055747995904,0.7487831903594765,0.8691931664943695,0.0070491960310998065,0.007222539706466098,0.7313802083333333,19
19,9180,0.7667116049457999,0.006216751695620728,0.006395075919638208,0.7486683006535938,0.8660103206833204,0.006858185147090505,0.00702281358341376,0.7317675781249999,20
20,9639,0.7640463855271765,0.006067983019885999,0.006234760692420219,0.7494774645969504,0.8647195771336555,0.006788171303924173,0.00690412666881457,0.7324381510416665,21
21,10098,0.7605151769122787,0.005930097663089276,0.006102145621086388,0.7502517361111106,0.8624889552593231,0.006577768304850906,0.00673920566138501,0.7329947916666666,22
22,10557,0.7586071605516155,0.005814895357465887,0.0059567905286801795,0.7509330746187366,0.8609153926372528,0.006569102328891556,0.006618979833244036,0.733544921875,23
23,11016,0.7553946004454087,0.005690428283276576,0.00584434005604298,0.751471609477124,0.8594921380281448,0.006387902928205828,0.0064943265945961075,0.73353515625,24
24,11475,0.7539167123682359,0.005586746596165148,0.005723489637127499,0.7514658224400874,0.8581118409832319,0.0062830634803200764,0.006374021972684811,0.7345540364583335,25
25,11934,0.7523658404163286,0.005480984513990759,0.005609457532232039,0.7520698869825716,0.8561812217036883,0.006166435293077181,0.006250421341974288,0.734388020833333,26
