epoch,step,train_loss,train_foreign_loss,train_home_loss,train_acc,val_loss,val_foreign_loss,val_home_loss,val_acc,sav_version
0,459,1.0692871129850416,0.023752828309219126,0.023578021517084314,0.69453227124183,1.0872421686848004,0.020108155130098265,0.019924763512487214,0.697119140625,1
1,918,0.9492467997640306,0.015759629793952103,0.01594324943798235,0.7134887322984753,1.0354583660761516,0.014884805112766722,0.014893171843141317,0.703349609375,2
2,1377,0.9174308279500808,0.01211845707188894,0.012273159797236421,0.7176235702614371,1.009119081000487,0.012208755710162222,0.012333713355474174,0.7070540364583334,3
3,1836,0.8969273380204743,0.0102069629833086,0.010353302794117034,0.7214213984204784,0.9951538269718488,0.0107182387340193,0.010755453607998788,0.7088281250000001,4
4,2295,0.8829543785332075,0.00901351066119563,0.009131789222676186,0.7243208741830065,0.9809611737728119,0.00963939109351486,0.009715138779332241,0.7118619791666666,5
5,2754,0.8721067122384614,0.008163206264060112,0.008270306228649903,0.7259546909041404,0.9738953858613968,0.009030704774583379,0.008983099522689978,0.7129752604166666,6
6,3213,0.8633092041888268,0.007596281885670616,0.007657224082130298,0.7278007557189545,0.9664549951752027,0.008393108262680471,0.008402061047187695,0.7148990885416665,7
7,3672,0.8555852601990461,0.007108590470257668,0.007167429201637673,0.7294105732570808,0.9605002577106158,0.00802138498208175,0.007916514528915286,0.7162109375,8
8,4131,0.8505739609919861,0.0067287746782380125,0.006761058016572643,0.7302524169389976,0.9558918550610542,0.00755736930295825,0.007504791797449191,0.7169042968750001,9
9,4590,0.8455498982099147,0.006410008854352441,0.0064347858981012255,0.7320424836601307,0.9522762397925059,0.00720442523015663,0.0071995798498392105,0.7174869791666666,10
10,5049,0.8407051565860092,0.006143093405368541,0.0061414590235272,0.7324063861655766,0.9480229591329893,0.006961183777699868,0.006925087499742706,0.7181673177083333,11
11,5508,0.8365422879428905,0.005913184776147402,0.005914029193542947,0.7334723924291943,0.9442101319630941,0.006757054283904533,0.0066769837867468596,0.7197981770833334,12
12,5967,0.831475634590473,0.00571127721333718,0.005720471977489577,0.734534483932462,0.9407458379864693,0.0065329939243383706,0.006452128756791353,0.7201692708333334,13
13,6426,0.828861855603511,0.00553016409923146,0.005517049546481348,0.735031828703704,0.9389912933111191,0.006225751654710621,0.006273830522938321,0.7205859375,14
14,6885,0.825813392408533,0.005371494217692572,0.005364118568996913,0.7355960648148151,0.9361845031380653,0.006140366856319209,0.006124580414810528,0.7214062500000001,15
15,7344,0.8223133600095778,0.00524601407454619,0.005227725629234171,0.7369211260893246,0.9340111290415128,0.006080791451192151,0.005939763019947956,0.7222884114583333,16
16,7803,0.819780341420558,0.005121407965461932,0.0051011164887749426,0.7368382352941177,0.933063747982184,0.005912066611927003,0.005806621610342215,0.7226627604166667,17
17,8262,0.816196530992429,0.005011379339352802,0.004969307433505398,0.7378884123093685,0.9312815144658089,0.005739610351156443,0.005700765216412644,0.7226171874999999,18
18,8721,0.8150577360768204,0.004894240078575147,0.004867589091050209,0.7378732638888895,0.9292159974575043,0.005672374798450619,0.005572965795484682,0.7231738281250001,19
19,9180,0.8111468837931265,0.0048173295332967,0.004777057408831997,0.738912207244009,0.9270773480335871,0.005622243974357843,0.005489394864222656,0.723974609375,20
20,9639,0.8098213525898835,0.004735169581224846,0.00468151163348364,0.7398304738562088,0.9253784244259199,0.005514505610335618,0.005361542047467083,0.7240625,21
21,10098,0.8082855909997861,0.004650852095116587,0.0046000007579553555,0.7398287717864922,0.9247264290849367,0.005390040498847763,0.005300597733973215,0.7235579427083333,22
22,10557,0.8051891563894442,0.00458261477791406,0.004515352497619936,0.7405353009259265,0.9233993142843246,0.00532956908379371,0.005220903180694829,0.7245377604166666,23
23,11016,0.8045886097910098,0.004496525981704946,0.00444542361810917,0.7406524033224398,0.921193410952886,0.005238404885555307,0.0051172598808382945,0.7245312500000002,24
