epoch,train_loss,val_loss,sav_version
93,0.34900721415229463,0.4640151609977086,94
94,0.33835866302251816,0.45935744792222977,95
95,0.3253279807450979,0.4444512650370598,96
96,0.30840968243453815,0.43232402950525284,97
97,0.30109833559912186,0.41430440296729404,98
98,0.2794665728898152,0.41208835194508237,99
99,0.2716150671243668,0.39461780339479446,100
100,0.26457290866452715,0.38641253610452014,101
101,0.24584229296964147,0.3709223320086797,102
102,0.24324738022911807,0.37131469945112866,102
103,0.2319445474073291,0.35410787413517636,103
104,0.22608023966136187,0.36432985464731854,103
105,0.2178529269831336,0.33757200588782627,104
106,0.2069471200523169,0.33017901827891666,105
107,0.20460990359601766,0.3303460205594699,105
108,0.19799437921332277,0.32463425397872925,106
109,0.1916555725685928,0.3141503756244977,107
110,0.18096414631151636,0.32560477157433826,107
111,0.17896156364484975,0.30988963196674985,108
112,0.17371928894831595,0.3119102356334527,108
113,0.16067304162551527,0.3044717808564504,109
114,0.16200183116344977,0.2959107557932536,110
115,0.15794336087191882,0.28474125390251476,111
116,0.15446746558274912,0.2848140423496564,111
117,0.14622671242408536,0.2881961427628994,111
118,0.14448125002014897,0.27432040746013325,112
119,0.140666772182221,0.27555109187960625,112
120,0.14021150873892982,0.2623957631488641,113
121,0.12836739225313068,0.28821996971964836,113
122,0.1280741087768389,0.26452871163686115,113
123,0.12442234399040109,0.2565189239879449,114
124,0.12221439834380442,0.24811038871606192,115
125,0.12277255072055951,0.2458780991534392,116
126,0.11313255963361134,0.24941371629635492,116
127,0.11340049780581309,0.2443466273446878,117
128,0.11193846321194027,0.26592259233196575,117
129,0.1105490925806605,0.24308095003167787,118
130,0.10874929676065222,0.24220561484495798,119
131,0.10843362002481666,0.2351432405412197,120
132,0.10564471187636904,0.2637358916302522,120
133,0.10322811736563302,0.2533890828490257,120
134,0.09921317595745559,0.23057335739334425,121
135,0.10127792509839587,0.22545485074321428,122
136,0.10075966040401355,0.24179735034704208,122
137,0.09589077100997953,0.23279168705145517,122
138,0.09485134474639578,0.2343495450913906,122
139,0.09941022962979648,0.2370754654208819,122
140,0.09138406477058711,0.2309918130437533,122
141,0.0880895602800276,0.24521059542894363,122
142,0.09580216450014395,0.2395233971377214,122
143,0.08569374853826088,0.2463370015223821,122
144,0.08801086861640214,0.21647851169109344,123
145,0.0908003125572577,0.23333644742767015,123
146,0.08423161218392045,0.2293535408874353,123
147,0.0867981367967213,0.2198419248064359,123
148,0.08037360792210245,0.2103508971631527,124
149,0.08305178075999087,0.256060104817152,124
150,0.08384355129876539,0.24800256143013635,124
151,0.07694913828340562,0.23438826079169908,124
152,0.07770840234082678,0.21999540304144224,124
153,0.0782580179228598,0.2384720891714096,124
154,0.07989937947131694,0.21640015579760075,124
155,0.07574453080963829,0.21585599395136038,124
156,0.07565097813483432,0.2183689040442308,124
157,0.07506092393124045,0.2638753429055214,124
158,0.08579561705903514,0.2194704587260882,124
159,0.07594512915409565,0.24336589003602663,124
160,0.08034438843036618,0.24354095508654913,124
161,0.07853818417466044,0.22485089922944704,124
162,0.07007721512952982,0.22479146532714367,124
163,0.07706424616278088,0.2270116526633501,124
164,0.0738265614065787,0.23815390529731909,124
165,0.07028288699119635,0.22593116449813047,124
166,0.07286953967129153,0.22818529109160104,124
167,0.07505575343979137,0.23894417534271875,124
168,0.07234841431693538,0.21618998795747757,124
169,0.07071986766693153,0.22358031446735063,124
170,0.0714791898682091,0.23249523093303046,124
171,0.07093905766211679,0.22790485247969627,124
172,0.07359395102070879,0.2040578549106916,125
173,0.06973277946134382,0.22879520617425442,125
174,0.06733464313411273,0.25380614524086315,125
175,0.06508822466224481,0.2316858470439911,125
176,0.07055650154285578,0.2376093827188015,125
177,0.06727311547944302,0.2626369930803776,125
178,0.06828226165057656,0.23341979583104452,125
179,0.07093108056254531,0.21742428094148636,125
180,0.06999780737374828,0.20875236888726553,125
181,0.0688385511168156,0.21232242013017336,125
182,0.07227061712284585,0.22023838882644972,125
183,0.06698112212115634,0.22653350234031677,125
184,0.07044998428824803,0.22457827379306158,125
185,0.07068689036102865,0.22214300061265627,125
186,0.06401220754241085,0.2427395892639955,125
187,0.06858581767321638,0.23019956300656,125
188,0.06592729074149366,0.24949300413330397,125
189,0.06245332199937168,0.2403158831099669,125
190,0.07403952659300084,0.23905750239888826,125
191,0.06643825665055572,0.2233483623713255,125
192,0.06259205864823328,0.22665706649422646,125
193,0.06470997913274915,0.23310301639139652,125
194,0.06547244011495501,0.22392742956678072,125
195,0.06292437959181489,0.2726531953861316,125
196,0.06509582593650481,0.23567679896950722,125
197,0.06306090614376919,0.24007648477951685,125
198,0.06243204369643734,0.22576712568600973,125
199,0.0594267336813652,0.2350730374455452,125
