epoch,train_loss,val_loss,sav_version
0,3.5967960668646772,3.437978744506836,1
1,3.431413750026537,3.394271671772003,2
2,3.392567740315976,3.3663545648256936,3
3,3.3619647565095323,3.34164027372996,4
4,3.33438394639803,3.316855172316233,5
5,3.308506104220515,3.2899494568506875,6
6,3.2804842814155246,3.270498772462209,7
7,3.2538203721461088,3.2393823663393655,8
8,3.229217929425447,3.2153759201367698,9
9,3.202526012710903,3.1932318409283957,10
10,3.1748230167057203,3.1638004978497825,11
11,3.1499027050059776,3.1381249030431113,12
12,3.1204756011133608,3.111746927102407,13
13,3.0958504790845125,3.0886628230412803,14
14,3.067407949074455,3.0621842741966248,15
15,3.0421326077502706,3.029731114705404,16
16,3.0144696712493895,3.005855063597361,17
17,2.986304997361225,2.9779187639554343,18
18,2.9570594880891883,2.953043063481649,19
19,2.9293985118036683,2.920638620853424,20
20,2.899391980793165,2.893069545427958,21
21,2.8705480819163114,2.8665629426638284,22
22,2.839259877930517,2.831704576810201,23
23,2.809588757286901,2.8065377473831177,24
24,2.778017380963201,2.771213432153066,25
25,2.7463496529537696,2.741828521092733,26
26,2.7159965875356096,2.7069863080978394,27
27,2.6836016053738803,2.6759780645370483,28
28,2.6497351636057314,2.6483896176020303,29
29,2.6175380032995474,2.6103737552960715,30
30,2.582851515645566,2.5777252316474915,31
31,2.5499391203341277,2.5494331518809,32
32,2.511146237020907,2.512791951497396,33
33,2.475946831703186,2.4775058031082153,34
34,2.442341424589572,2.4448503255844116,35
35,2.408767725073773,2.4091129501660666,36
36,2.3703126855518506,2.3796255191167197,37
37,2.3355479432188946,2.345164477825165,38
38,2.3005492137826007,2.3104811906814575,39
39,2.262212410957917,2.2729318539301553,40
40,2.2269765651744344,2.2363975445429483,41
41,2.1884092732616094,2.2098931868871055,42
42,2.149413135259048,2.164851744969686,43
43,2.112352208469225,2.127924124399821,44
44,2.076523039392803,2.106324772040049,45
45,2.0360585601433465,2.054212838411331,46
46,1.9968817830085754,2.0226364036401114,47
47,1.956718689462413,1.9817330539226532,48
48,1.9184981994006944,1.9454270501931508,49
49,1.8811645963917607,1.9077174365520477,50
50,1.8414311092832814,1.8714439968268077,51
51,1.7983543846918189,1.8355687359968822,52
52,1.7563152030758236,1.7916913429896038,53
53,1.72016030938729,1.755867491165797,54
54,1.6809439827566561,1.7169500490029652,55
55,1.6412480082200922,1.6758508880933125,56
56,1.6010342012281003,1.6429451008637745,57
57,1.5622747287802075,1.618574470281601,58
58,1.5253114490405373,1.562418093283971,59
59,1.4852989362633746,1.5271794895331066,60
60,1.4486566911572996,1.5005348026752472,61
61,1.4111263728660086,1.460810383160909,62
62,1.369624603960825,1.421559562285741,63
63,1.3374131298583487,1.391375760237376,64
64,1.29468741559464,1.3590956926345825,65
65,1.2619033651507419,1.3231588105360668,66
66,1.2284486146076865,1.2933018604914348,67
67,1.1884184558754383,1.2497042119503021,68
68,1.1563588931508686,1.2232178052266438,69
69,1.1187213629484176,1.194721947113673,70
70,1.0846979074504064,1.1618111828962963,71
71,1.0547012389354085,1.147729794184367,72
72,1.0206175194486329,1.1047827303409576,73
73,0.9876188607967418,1.079420804977417,74
74,0.9558318603297938,1.04781374335289,75
75,0.9311096666299779,1.01339985926946,76
76,0.8977425527313482,0.9899072746435801,77
77,0.8665880177332007,0.9560471822818121,78
78,0.8306513862765353,0.9346944093704224,79
79,0.8082558136271394,0.9209408263365427,80
80,0.7806059462544711,0.8950560837984085,81
81,0.7542999701979367,0.8785289774338404,82
82,0.7343989000372265,0.8531928459803263,83
83,0.6992912046287371,0.8119584321975708,84
84,0.6820534039450729,0.7981821199258169,85
85,0.6581487699047379,0.7673884282509486,86
86,0.6322957733403082,0.7688384602467219,86
87,0.6084892422284769,0.7366274744272232,87
88,0.5887212832822748,0.7240332961082458,88
89,0.569779472247414,0.7091397444407145,89
90,0.5533803046397541,0.6825182388226191,90
91,0.5318441808223724,0.6792918841044108,91
92,0.5182817122858504,0.6530457933743795,92
93,0.49816931414863336,0.6425744791825613,93
94,0.48128143544511304,0.6345055749018987,94
95,0.46288133325136227,0.611343448360761,95
96,0.4459843372359224,0.6023481165369352,96
97,0.4329842214351115,0.5877723147471746,97
98,0.41731975978321356,0.5965565939744314,97
99,0.4046437049244085,0.5675232286254565,98
100,0.39176239826433035,0.568115105231603,98
101,0.37371983003357184,0.534116618335247,99
102,0.36004364978846,0.5383478825290998,99
103,0.3563838766968769,0.5401437183221182,99
104,0.34083799246860585,0.5053346728285154,100
105,0.33003171586795993,0.51431954652071,100
106,0.3232412393974221,0.5065903266270956,100
107,0.3139355776426585,0.49763818830251694,101
108,0.30034860034027827,0.49909039090077084,101
109,0.2887544470555756,0.48252330472071964,102
110,0.2812499045515838,0.5048968866467476,102
111,0.2754982261230116,0.48814093818267185,102
112,0.2721231539612231,0.478419062991937,103
113,0.26092953351528747,0.4635491942365964,104
114,0.25323499353683515,0.4570261339346568,105
115,0.24562625467129376,0.454915223022302,106
116,0.2379190441544937,0.4438483789563179,107
117,0.2359205817884725,0.4939075633883476,107
118,0.22717052549933608,0.4571862742304802,107
119,0.22467156253431153,0.4317661101619403,108
120,0.21695887224505778,0.44733675569295883,108
121,0.20823775050432786,0.4556938062111537,108
122,0.20739735157593436,0.4225295012195905,109
123,0.20156929867909007,0.4422001789013545,109
124,0.20020019439170542,0.4201795409123103,110
125,0.19184191093537148,0.40827054530382156,111
126,0.18817926357986162,0.4153009081880252,111
127,0.1838451156585032,0.398552851130565,112
128,0.1826363317384992,0.43399564921855927,112
129,0.1735920858366982,0.41082732379436493,112
130,0.17327739385806995,0.4065766582886378,112
131,0.17152350034726702,0.45877376198768616,112
132,0.1629258786328137,0.43191148340702057,112
133,0.16929818041946576,0.4095132400592168,112
134,0.15993938876882843,0.42537107815345127,112
135,0.15873614288917134,0.43432533244291943,112
136,0.14953614793029493,0.4245612174272537,112
137,0.15775573352027847,0.40927935143311817,112
138,0.15528505179352817,0.4294065448145072,112
139,0.14842629271518926,0.3856895938515663,113
140,0.1440990497003836,0.4102424656351407,113
141,0.13920144142782942,0.4299837499856949,113
142,0.14516416490381664,0.41167235871156055,113
143,0.14330478838288083,0.4187321315209071,113
144,0.13777976591221017,0.4133973519007365,113
145,0.13905140314980047,0.39935138324896496,113
146,0.14264451826963087,0.42390425503253937,113
147,0.13225179002923973,0.42048411816358566,113
148,0.1358926757036344,0.39335720365246135,113
149,0.1374889996388684,0.4225018098950386,113
150,0.13310757402391377,0.39845508088668186,113
151,0.1220643008373293,0.4118709812561671,113
152,0.1272638314606055,0.40721460928519565,113
153,0.1322622791580532,0.4100370444357395,113
154,0.1303462060598458,0.42895382021864253,113
155,0.12876569765756596,0.3895258878668149,113
156,0.11467470406838086,0.41781728466351825,113
157,0.12120070459078187,0.4245689349869887,113
158,0.11963197453423281,0.39739349236090976,113
159,0.1188698037044125,0.4074990550676982,113
160,0.11954305567525571,0.40085336193442345,113
161,0.11712169670702323,0.4023147101203601,113
162,0.12217171107477043,0.42615581055482227,113
163,0.12247357157706891,0.4520841563741366,113
164,0.11784870528170596,0.4346503292520841,113
165,0.11402618346087959,0.4334874227643013,113
166,0.11616982968584837,0.43882834662993747,113
167,0.11328589781835192,0.469023697078228,113
168,0.12170046525804892,0.46393539756536484,113
169,0.11676378795502546,0.4282817815740903,113
170,0.1146147159981015,0.4500720699628194,113
171,0.10693772369287098,0.4407120595375697,113
172,0.10979358949522935,0.41493696967760724,113
173,0.1150276548919583,0.3981081669529279,113
174,0.11301325856341503,0.4290735423564911,113
175,0.10457538446492474,0.4410890390475591,113
176,0.11070815455826485,0.4368196626504262,113
177,0.10882331830406379,0.42612695693969727,113
178,0.11045366445475298,0.4183291693528493,113
179,0.10956604619593988,0.42612852652867633,113
180,0.10776838309939193,0.41112472489476204,113
181,0.10729221959962792,0.40907734011610347,113
182,0.10503236727343629,0.38466448585192364,114
183,0.10821440298371904,0.4044194320837657,114
184,0.10479431160796515,0.4373007317384084,114
185,0.11008412755705332,0.43997907638549805,114
186,0.1062107957023134,0.4417464571694533,114
187,0.10737840564055975,0.4156111727158229,114
188,0.10653448766451734,0.4201439383129279,114
189,0.11003137617979361,0.43933717409769696,114
190,0.10376739939269812,0.4251745864748955,114
191,0.10315116140023431,0.43094033002853394,114
192,0.10769982486963273,0.41007788230975467,114
193,0.10038757055944703,0.4517773787180583,114
194,0.10393367818678202,0.40181246648232144,114
195,0.10971117039089617,0.4704539192219575,114
196,0.09420532243469927,0.4368349214394887,114
197,0.10383643158255955,0.4367808947960536,114
198,0.10291475206714772,0.453803447385629,114
199,0.09800347902319909,0.4565619205435117,114
